"Order_ID;""Order_Date"";""Ship_Date"";""Ship_Mode"";""Customer_ID"";""Customer_Name"";""Segment"";""Country"";""City"";""State"";""Postal_Code"";""Region"";""Product_ID"";""Category"";""Sub_Category"";""Product_Name"";""Sales"";""Quantity"";""Discount"";""Profit""",,,,,
"CA-2011-132612;""2011-09-06"";""2011-11-06"";""Second Class"";""FO-14305"";""Frank Olsen"";""Consumer"";""United States"";""Harrisonburg"";""Virginia"";""22801"";""South"";""FUR-TA-10004534"";""Furniture"";""Tables"";""Bevis 44 x 96 Conference Tables"";1441.3;7;0.0;245.021",,,,,
"CA-2012-164833;""2012-04-06"";""2012-04-06"";""Same Day"";""LL-16840"";""Lauren Leatherbury"";""Consumer"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-LA-10000443"";""Office Supplies"";""Labels"";""Avery 501"";7.38;2;0.0;3.4686",,,,,
"CA-2012-164833;""2012-04-06"";""2012-04-06"";""Same Day"";""LL-16840"";""Lauren Leatherbury"";""Consumer"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-AR-10004685"";""Office Supplies"";""Art"";""Binney & Smith Crayola Metallic Colored Pencils"," 8-Color Set"";9.26;2;0.0;3.0558",,,,
"CA-2013-109344;""2013-08-02"";""2013-11-02"";""Second Class"";""CH-12070"";""Cathy Hwang"";""Home Office"";""United States"";""Raleigh"";""North Carolina"";""27604"";""South"";""TEC-PH-10002624"";""Technology"";""Phones"";""Samsung Galaxy S4 Mini"";1127.98;3;0.2;126.897",,,,,
"CA-2012-131422;""2012-05-11"";""2012-09-11"";""Standard Class"";""GB-14530"";""George Bell"";""Corporate"";""United States"";""Monroe"";""North Carolina"";""28110"";""South"";""FUR-CH-10001270"";""Furniture"";""Chairs"";""Harbour Creations Steel Folding Chair"";207.0;3;0.2;25.875",,,,,
"CA-2014-162691;""2014-02-08"";""2014-08-08"";""Standard Class"";""AS-10045"";""Aaron Smayling"";""Corporate"";""United States"";""Austin"";""Texas"";""78745"";""Central"";""TEC-MA-10000488"";""Technology"";""Machines"";""Bady BDG101FRU Card Printer"";1439.98;3;0.4;-263.997",,,,,
"CA-2014-162691;""2014-02-08"";""2014-08-08"";""Standard Class"";""AS-10045"";""Aaron Smayling"";""Corporate"";""United States"";""Austin"";""Texas"";""78745"";""Central"";""OFF-PA-10003729"";""Office Supplies"";""Paper"";""Xerox 1998"";36.288;7;0.2;12.7008",,,,,
"CA-2011-117345;""2011-01-08"";""2011-05-08"";""Standard Class"";""BF-10975"";""Barbara Fisher"";""Corporate"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""OFF-LA-10000240"";""Office Supplies"";""Labels"";""Self-Adhesive Address Labels for Typewriters by Universal"";17.544;3;0.2;5.9211",,,,,
"CA-2011-117345;""2011-01-08"";""2011-05-08"";""Standard Class"";""BF-10975"";""Barbara Fisher"";""Corporate"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""FUR-FU-10000629"";""Furniture"";""Furnishings"";""9-3/4 Diameter Round Wall Clock"";44.128;4;0.2;12.1352",,,,,
"CA-2011-117345;""2011-01-08"";""2011-05-08"";""Standard Class"";""BF-10975"";""Barbara Fisher"";""Corporate"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""OFF-AP-10001005"";""Office Supplies"";""Appliances"";""Honeywell Quietcare HEPA Air Cleaner"";62.92;1;0.2;10.2245",,,,,
"CA-2011-117345;""2011-01-08"";""2011-05-08"";""Standard Class"";""BF-10975"";""Barbara Fisher"";""Corporate"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""OFF-PA-10002377"";""Office Supplies"";""Paper"";""Xerox 1916"";78.304;2;0.2;29.364",,,,,
"CA-2012-135391;""2012-09-02"";""2012-11-02"";""Second Class"";""FA-14230"";""Frank Atkinson"";""Corporate"";""United States"";""San Antonio"";""Texas"";""78207"";""Central"";""OFF-LA-10001074"";""Office Supplies"";""Labels"";""Round Specialty Laser Printer Labels"";40.096;4;0.2;13.5324",,,,,
"CA-2012-135391;""2012-09-02"";""2012-11-02"";""Second Class"";""FA-14230"";""Frank Atkinson"";""Corporate"";""United States"";""San Antonio"";""Texas"";""78207"";""Central"";""FUR-FU-10001986"";""Furniture"";""Furnishings"";""Dana Fluorescent Magnifying Lamp", White," 36"""""""""";40.784;2;0.6;-30.588",,,
"CA-2014-128370;""2014-11-09"";""2014-11-09"";""Same Day"";""FH-14275"";""Frank Hawley"";""Corporate"";""United States"";""Los Angeles"";""California"";""90004"";""West"";""FUR-CH-10002602"";""Furniture"";""Chairs"";""DMI Arturo Collection Mission-style Design Wood Chair"";362.352;3;0.2;27.1764",,,,,
"CA-2014-128370;""2014-11-09"";""2014-11-09"";""Same Day"";""FH-14275"";""Frank Hawley"";""Corporate"";""United States"";""Los Angeles"";""California"";""90004"";""West"";""OFF-BI-10004140"";""Office Supplies"";""Binders"";""Avery Non-Stick Binders"";7.184;2;0.2;2.245",,,,,
"CA-2012-121608;""2012-03-09"";""2012-05-09"";""First Class"";""JB-15400"";""Jennifer Braxton"";""Corporate"";""United States"";""Bristol"";""Connecticut"";""6010"";""East"";""OFF-AP-10002311"";""Office Supplies"";""Appliances"";""Holmes Replacement Filter for HEPA Air Cleaner", Very Large Room," HEPA Filter"";137.62;2;0.0;60.5528",,,
"CA-2012-121608;""2012-03-09"";""2012-05-09"";""First Class"";""JB-15400"";""Jennifer Braxton"";""Corporate"";""United States"";""Bristol"";""Connecticut"";""6010"";""East"";""TEC-PH-10004959"";""Technology"";""Phones"";""Classic Ivory Antique Telephone ZL1810"";100.49;1;0.0;25.1225",,,,,
"CA-2011-151078;""2011-12-11"";""2011-12-11"";""Same Day"";""RF-19840"";""Roy Französisch"";""Consumer"";""United States"";""San Antonio"";""Texas"";""78207"";""Central"";""OFF-ST-10001328"";""Office Supplies"";""Storage"";""Personal Filing Tote with Lid"," Black/Gray"";49.632;4;0.2;4.9632",,,,
"CA-2011-147914;""2011-04-06"";""2011-09-06"";""Standard Class"";""MP-17470"";""Mark Packer"";""Home Office"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""OFF-PA-10001685"";""Office Supplies"";""Paper"";""Staples"";16.224;2;0.2;5.8812",,,,,
"CA-2012-109512;""2012-05-03"";""2012-05-03"";""Same Day"";""LF-17185"";""Luke Foster"";""Consumer"";""United States"";""New York City"";""New York"";""10011"";""East"";""OFF-EN-10002621"";""Office Supplies"";""Envelopes"";""Staples"";29.34;3;0.0;14.67",,,,,
"CA-2012-109512;""2012-05-03"";""2012-05-03"";""Same Day"";""LF-17185"";""Luke Foster"";""Consumer"";""United States"";""New York City"";""New York"";""10011"";""East"";""FUR-CH-10001146"";""Furniture"";""Chairs"";""Global Value Mid-Back Manager's Chair"," Gray"";383.607;7;0.1;63.9345",,,,
"CA-2012-109512;""2012-05-03"";""2012-05-03"";""Same Day"";""LF-17185"";""Luke Foster"";""Consumer"";""United States"";""New York City"";""New York"";""10011"";""East"";""OFF-ST-10000689"";""Office Supplies"";""Storage"";""Fellowes Strictly Business Drawer File"," Letter/Legal Size"";563.4;4;0.0;67.608",,,,
"US-2014-108063;""2014-03-12"";""2014-06-12"";""First Class"";""AS-10090"";""Adam Shillingsburg"";""Consumer"";""United States"";""Charlottesville"";""Virginia"";""22901"";""South"";""OFF-AR-10001446"";""Office Supplies"";""Art"";""Newell 309"";34.65;3;0.0;10.395",,,,,
"CA-2014-141789;""2014-04-10"";""2014-07-10"";""First Class"";""AC-10450"";""Amy Cox"";""Consumer"";""United States"";""Minneapolis"";""Minnesota"";""55407"";""Central"";""OFF-BI-10001359"";""Office Supplies"";""Binders"";""GBC DocuBind TL300 Electric Binding System"";1793.98;2;0.0;843.171",,,,,
"CA-2012-157959;""2012-03-02"";""2012-04-02"";""First Class"";""RW-19540"";""Rick Wilson"";""Corporate"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""FUR-FU-10004093"";""Furniture"";""Furnishings"";""Hand-Finished Solid Wood Document Frame"";136.92;4;0.0;41.076",,,,,
"CA-2014-121503;""2014-04-07"";""2014-07-07"";""Second Class"";""FH-14275"";""Frank Hawley"";""Corporate"";""United States"";""Houston"";""Texas"";""77041"";""Central"";""OFF-PA-10001878"";""Office Supplies"";""Paper"";""Xerox 1891"";273.896;7;0.2;92.4399",,,,,
"CA-2014-121503;""2014-04-07"";""2014-07-07"";""Second Class"";""FH-14275"";""Frank Hawley"";""Corporate"";""United States"";""Houston"";""Texas"";""77041"";""Central"";""TEC-MA-10003674"";""Technology"";""Machines"";""Hewlett-Packard Deskjet 5550 Printer"";597.132;3;0.4;49.761",,,,,
"CA-2014-124597;""2014-01-05"";""2014-06-05"";""Standard Class"";""AS-10630"";""Ann Steele"";""Home Office"";""United States"";""Boynton Beach"";""Florida"";""33437"";""South"";""OFF-LA-10003190"";""Office Supplies"";""Labels"";""Avery 474"";4.608;2;0.2;1.6704",,,,,
"CA-2014-124597;""2014-01-05"";""2014-06-05"";""Standard Class"";""AS-10630"";""Ann Steele"";""Home Office"";""United States"";""Boynton Beach"";""Florida"";""33437"";""South"";""OFF-AR-10002280"";""Office Supplies"";""Art"";""Staples"";15.528;3;0.2;4.8525",,,,,
"CA-2014-124597;""2014-01-05"";""2014-06-05"";""Standard Class"";""AS-10630"";""Ann Steele"";""Home Office"";""United States"";""Boynton Beach"";""Florida"";""33437"";""South"";""OFF-LA-10001569"";""Office Supplies"";""Labels"";""Avery 499"";11.952;3;0.2;3.8844",,,,,
"CA-2012-125178;""2012-03-10"";""2012-09-10"";""Standard Class"";""MZ-17515"";""Mary Zewe"";""Corporate"";""United States"";""Reading"";""Pennsylvania"";""19601"";""East"";""OFF-ST-10002562"";""Office Supplies"";""Storage"";""Staples"";15.008;2;0.2;1.5008",,,,,
"CA-2013-156685;""2013-09-07"";""2013-11-07"";""Second Class"";""SC-20230"";""Scot Coram"";""Corporate"";""United States"";""Arlington"";""Texas"";""76017"";""Central"";""TEC-PH-10004345"";""Technology"";""Phones"";""Cisco SPA 502G IP Phone"";863.64;9;0.2;107.955",,,,,
"CA-2013-156685;""2013-09-07"";""2013-11-07"";""Second Class"";""SC-20230"";""Scot Coram"";""Corporate"";""United States"";""Arlington"";""Texas"";""76017"";""Central"";""OFF-AR-10000588"";""Office Supplies"";""Art"";""Newell 345"";47.616;3;0.2;3.5712",,,,,
"CA-2014-126865;""2014-06-12"";""2014-08-12"";""Second Class"";""NP-18325"";""Naresj Patel"";""Consumer"";""United States"";""San Diego"";""California"";""92024"";""West"";""OFF-PA-10003039"";""Office Supplies"";""Paper"";""Xerox 1960"";92.94;3;0.0;41.823",,,,,
"CA-2014-161200;""2014-07-08"";""2014-11-08"";""Second Class"";""SV-20365"";""Seth Vernon"";""Consumer"";""United States"";""Lafayette"";""Louisiana"";""70506"";""South"";""FUR-BO-10000468"";""Furniture"";""Bookcases"";""O'Sullivan 2-Shelf Heavy-Duty Bookcases"";145.74;3;0.0;23.3184",,,,,
"CA-2014-161200;""2014-07-08"";""2014-11-08"";""Second Class"";""SV-20365"";""Seth Vernon"";""Consumer"";""United States"";""Lafayette"";""Louisiana"";""70506"";""South"";""FUR-FU-10001706"";""Furniture"";""Furnishings"";""Longer-Life Soft White Bulbs"";15.4;5;0.0;7.392",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-AR-10000658"";""Office Supplies"";""Art"";""Newell 324"";23.1;2;0.0;6.468",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""FUR-FU-10001196"";""Furniture"";""Furnishings"";""DAX Cubicle Frames - 8x10"";11.54;2;0.0;3.462",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""FUR-TA-10001889"";""Furniture"";""Tables"";""Bush Advantage Collection Racetrack Conference Table"";254.526;1;0.4;-93.3262",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-AP-10000358"";""Office Supplies"";""Appliances"";""Fellowes Basic Home/Office Series Surge Protectors"";12.98;1;0.0;3.7642",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-BI-10004970"";""Office Supplies"";""Binders"";""ACCOHIDE 3-Ring Binder", Blue," 1"""""""""";26.432;8;0.2;8.9208",,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""TEC-PH-10003885"";""Technology"";""Phones"";""Cisco SPA508G"";197.97;3;0.0;57.4113",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-LA-10001641"";""Office Supplies"";""Labels"";""Avery 518"";18.9;6;0.0;9.072",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""FUR-CH-10003379"";""Furniture"";""Chairs"";""Global Commerce Series High-Back Swivel/Tilt Chairs"";1282.41;5;0.1;213.735",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-AR-10004582"";""Office Supplies"";""Art"";""BIC Brite Liner Grip Highlighters"";4.92;3;0.0;2.214",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""TEC-AC-10002842"";""Technology"";""Accessories"";""WD My Passport Ultra 2TB Portable External Hard Drive"";238.0;2;0.0;38.08",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""TEC-AC-10000109"";""Technology"";""Accessories"";""Sony Micro Vault Click 16 GB USB 2.0 Flash Drive"";167.97;3;0.0;40.3128",,,,,
"CA-2014-157987;""2014-03-09"";""2014-07-09"";""Standard Class"";""AC-10615"";""Ann Chong"";""Corporate"";""United States"";""New York City"";""New York"";""10009"";""East"";""OFF-PA-10003893"";""Office Supplies"";""Paper"";""Xerox 1962"";17.12;4;0.0;7.704",,,,,
"CA-2014-140242;""2014-07-05"";""2014-12-05"";""Standard Class"";""ML-17755"";""Max Ludwig"";""Home Office"";""United States"";""Chicago"";""Illinois"";""60623"";""Central"";""OFF-AR-10004752"";""Office Supplies"";""Art"";""Blackstonian Pencils"";6.408;3;0.2;0.6408",,,,,
"CA-2014-140242;""2014-07-05"";""2014-12-05"";""Standard Class"";""ML-17755"";""Max Ludwig"";""Home Office"";""United States"";""Chicago"";""Illinois"";""60623"";""Central"";""TEC-AC-10004659"";""Technology"";""Accessories"";""Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB"";408.744;7;0.2;76.6395",,,,,
"CA-2012-109939;""2012-08-05"";""2012-12-05"";""Standard Class"";""AA-10375"";""Allen Armold"";""Consumer"";""United States"";""Salem"";""Oregon"";""97301"";""West"";""OFF-AR-10000127"";""Office Supplies"";""Art"";""Newell 321"";5.248;2;0.2;0.5904",,,,,
"CA-2011-122749;""2011-03-12"";""2011-09-12"";""Standard Class"";""NG-18430"";""Nathan Gelder"";""Consumer"";""United States"";""Oklahoma City"";""Oklahoma"";""73120"";""Central"";""TEC-PH-10003811"";""Technology"";""Phones"";""Jabra Supreme Plus Driver Edition Headset"";479.96;4;0.0;134.389",,,,,
"US-2014-147221;""2014-03-12"";""2014-05-12"";""Second Class"";""JS-16030"";""Joy Smith"";""Consumer"";""United States"";""Houston"";""Texas"";""77036"";""Central"";""OFF-AP-10002534"";""Office Supplies"";""Appliances"";""3.6 Cubic Foot Counter Height Office Refrigerator"";294.62;5;0.8;-766.012",,,,,
"US-2014-147221;""2014-03-12"";""2014-05-12"";""Second Class"";""JS-16030"";""Joy Smith"";""Consumer"";""United States"";""Houston"";""Texas"";""77036"";""Central"";""FUR-FU-10004020"";""Furniture"";""Furnishings"";""Advantus Panel Wall Acrylic Frame"";8.752;4;0.6;-3.7196",,,,,
"CA-2011-131905;""2011-07-02"";""2011-10-02"";""First Class"";""ND-18460"";""Neil Ducich"";""Corporate"";""United States"";""Chesapeake"";""Virginia"";""23320"";""South"";""OFF-LA-10002787"";""Office Supplies"";""Labels"";""Avery 480"";15.0;4;0.0;7.2",,,,,
"CA-2011-131905;""2011-07-02"";""2011-10-02"";""First Class"";""ND-18460"";""Neil Ducich"";""Corporate"";""United States"";""Chesapeake"";""Virginia"";""23320"";""South"";""TEC-PH-10003645"";""Technology"";""Phones"";""Aastra 57i VoIP phone"";161.61;1;0.0;42.0186",,,,,
"CA-2011-131905;""2011-07-02"";""2011-10-02"";""First Class"";""ND-18460"";""Neil Ducich"";""Corporate"";""United States"";""Chesapeake"";""Virginia"";""23320"";""South"";""TEC-PH-10001615"";""Technology"";""Phones"";""AT&T CL82213"";144.95;5;0.0;42.0355",,,,,
"CA-2014-165386;""2014-04-08"";""2014-05-08"";""First Class"";""CM-12190"";""Charlotte Melton"";""Consumer"";""United States"";""Chicago"";""Illinois"";""60623"";""Central"";""FUR-BO-10003034"";""Furniture"";""Bookcases"";""O'Sullivan Elevations Bookcase"," Cherry Finish"";183.372;2;0.3;-36.6744",,,,
"CA-2012-155761;""2012-11-12"";""2012-11-12"";""Same Day"";""SC-20800"";""Stuart Calhoun"";""Consumer"";""United States"";""Houston"";""Texas"";""77041"";""Central"";""TEC-AC-10001606"";""Technology"";""Accessories"";""Logitech Wireless Performance Mouse MX for PC and Mac"";159.984;2;0.2;35.9964",,,,,
"CA-2012-155761;""2012-11-12"";""2012-11-12"";""Same Day"";""SC-20800"";""Stuart Calhoun"";""Consumer"";""United States"";""Houston"";""Texas"";""77041"";""Central"";""OFF-ST-10000943"";""Office Supplies"";""Storage"";""Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black"";46.344;3;0.2;4.6344",,,,,
"CA-2013-113516;""2013-09-09"";""2013-11-09"";""Second Class"";""VM-21685"";""Valerie Mitchum"";""Home Office"";""United States"";""Lancaster"";""California"";""93534"";""West"";""OFF-BI-10002225"";""Office Supplies"";""Binders"";""Square Ring Data Binders", Rigid 75 Pt. Covers," 11"""" x 14-7/8"""""""""""""";33.024;2;0.2;11.5584",,,
"CA-2013-113516;""2013-09-09"";""2013-11-09"";""Second Class"";""VM-21685"";""Valerie Mitchum"";""Home Office"";""United States"";""Lancaster"";""California"";""93534"";""West"";""OFF-BI-10001989"";""Office Supplies"";""Binders"";""Premium Transparent Presentation Covers by GBC"";67.136;4;0.2;23.4976",,,,,
"CA-2012-104493;""2012-02-10"";""2012-08-10"";""Standard Class"";""EB-13705"";""Ed Braxton"";""Corporate"";""United States"";""San Diego"";""California"";""92105"";""West"";""OFF-BI-10004817"";""Office Supplies"";""Binders"";""GBC Personal VeloBind Strips"";57.504;6;0.2;20.1264",,,,,
"CA-2013-136434;""2013-02-12"";""2013-08-12"";""Standard Class"";""RD-19480"";""Rick Duston"";""Consumer"";""United States"";""Richmond"";""Indiana"";""47374"";""Central"";""FUR-FU-10001196"";""Furniture"";""Furnishings"";""DAX Cubicle Frames - 8x10"";17.31;3;0.0;5.193",,,,,
"CA-2011-131051;""2011-01-12"";""2011-05-12"";""Standard Class"";""TR-21325"";""Toby Ritter"";""Consumer"";""United States"";""San Francisco"";""California"";""94122"";""West"";""FUR-FU-10001861"";""Furniture"";""Furnishings"";""Floodlight Indoor Halogen Bulbs", 1 Bulb per Pack," 60 Watts"";58.2;3;0.0;28.518",,,
"CA-2014-158246;""2014-10-11"";""2014-12-11"";""First Class"";""JB-15400"";""Jennifer Braxton"";""Corporate"";""United States"";""Sunnyvale"";""California"";""94086"";""West"";""FUR-CH-10003061"";""Furniture"";""Chairs"";""Global Leather Task Chair"," Black"";215.976;3;0.2;-2.6997",,,,
"CA-2014-144862;""2014-02-12"";""2014-06-12"";""Standard Class"";""EH-14005"";""Erica Hernandez"";""Home Office"";""United States"";""Philadelphia"";""Pennsylvania"";""19143"";""East"";""OFF-EN-10003040"";""Office Supplies"";""Envelopes"";""Quality Park Security Envelopes"";104.68;5;0.2;35.3295",,,,,
"CA-2014-144862;""2014-02-12"";""2014-06-12"";""Standard Class"";""EH-14005"";""Erica Hernandez"";""Home Office"";""United States"";""Philadelphia"";""Pennsylvania"";""19143"";""East"";""TEC-PH-10000923"";""Technology"";""Phones"";""Belkin SportFit Armband For iPhone 5s/5c"," Fuchsia"";62.958;7;0.4;9.4437",,,,
"CA-2012-134859;""2012-04-10"";""2012-09-10"";""Standard Class"";""JK-16120"";""Julie Kriz"";""Home Office"";""United States"";""Philadelphia"";""Pennsylvania"";""19134"";""East"";""FUR-FU-10003623"";""Furniture"";""Furnishings"";""DataProducts Ampli Magnifier Task Lamp", Black,";64.944;3;0.2;6.4944
